2019.0,12,4619608.25
2020.0,3,4533536.99
2023.0,10,4058991.7
2016.0,6,3822475.3699999996
2023.0,1,3655079.02
2018.0,1,3573075.07
2025.0,7,3445482.96
2023.0,8,3406975.54
2016.0,7,3259594.3999999994
2024.0,1,3227745.4899999998
2018.0,10,3150099.1599999997
2024.0,3,3139575.09
2019.0,7,3115783.01
2019.0,3,3115539.29
2023.0,0,3026114.09
2019.0,9,3002633.74
2024.0,12,2992696.0300000003
2021.0,2,2991470.85
2015.0,8,2987860.9899999998
2017.0,7,2935426.24
2022.0,4,2932776.6099999994
2021.0,0,2924460.1099999994
2015.0,1,2883411.3999999994
2020.0,10,2763689.46
2016.0,0,2683247.66
2025.0,9,2664655.7199999997
2020.0,12,2653152.5500000003
2016.0,1,2608163.4499999997
2020.0,4,2598889.48
2019.0,11,2594822.14
2016.0,10,2589347.53
2015.0,12,2584968.5500000003
2024.0,6,2558188.3099999996
2021.0,9,2489660.41
2019.0,10,2479268.5299999993
2024.0,5,2465003.4099999997
2024.0,2,2442165.2099999995
2017.0,6,2414236.5700000003
2017.0,5,2396530.1
2015.0,9,2395330.54
2022.0,0,2394551.9699999997
2019.0,0,2366300.28
2015.0,7,2294916.78
2016.0,4,2288414.85
2020.0,7,2283278.06
2022.0,10,2272093.54
2018.0,2,2265701.0599999996
2015.0,6,2256360.2299999995
2024.0,7,2248196.81
2016.0,12,2243298.2199999997
2018.0,6,2187939.9
2019.0,6,2173381.0
2024.0,0,2172744.3899999997
2018.0,12,2172669.9199999995
2018.0,0,2147059.13
2025.0,5,2126415.8200000003
2022.0,5,2123978.21
2022.0,9,2122327.7399999998
2023.0,12,2106744.34
2021.0,8,2104846.11
2017.0,3,2075876.6
2020.0,0,2066107.8399999999
2025.0,0,2051606.01
2025.0,12,2026681.5499999998
2021.0,10,2019922.21
2015.0,3,2001576.4900000002
2016.0,3,1989027.68
2020.0,1,1937616.6800000002
2025.0,4,1935725.9000000001
2021.0,7,1908369.3399999999
2018.0,3,1892145.66
2022.0,8,1883207.21
2023.0,3,1861109.1
2017.0,9,1823757.65
2022.0,6,1823505.6600000001
2022.0,2,1820517.37
2016.0,9,1820060.67
2024.0,8,1814325.32
2015.0,10,1806542.2
2015.0,5,1741699.53
2016.0,5,1719024.97
2021.0,6,1718718.53
2024.0,9,1715041.3599999999
2021.0,4,1691966.4
2023.0,2,1684272.09
2022.0,11,1674728.07
2022.0,3,1609143.78
2016.0,8,1608955.1
2023.0,9,1584061.28
2015.0,4,1583557.64
2017.0,10,1579885.78
2025.0,3,1574701.67
2015.0,0,1555657.0099999998
2025.0,1,1555251.9400000002
2017.0,0,1544862.2000000002
2017.0,12,1544318.04
2022.0,12,1540092.0899999999
2017.0,4,1514338.31
2025.0,6,1499277.8699999999
2019.0,2,1493639.62
2020.0,5,1489928.26
2025.0,8,1477633.2600000002
2016.0,11,1451660.88
2023.0,7,1443341.3699999999
2018.0,4,1416178.8100000003
2017.0,8,1413410.02
2024.0,4,1359271.8800000001
2024.0,10,1324670.29
2019.0,1,1301890.77
2018.0,11,1301495.67
2023.0,4,1296866.4
2015.0,2,1243208.1400000001
2018.0,7,1218297.71
2017.0,11,1185785.28
2023.0,6,1181752.49
2018.0,8,1178418.44
2020.0,11,1173829.9
2021.0,3,1167948.6199999999
2022.0,1,1167038.65
2025.0,10,1161933.6
2019.0,5,1128354.8599999999
2024.0,11,1115793.83
2023.0,5,1074041.44
2016.0,2,1067453.77
2018.0,5,1056130.92
2025.0,11,1051287.42
2020.0,8,1038058.95
2017.0,2,1037919.1600000001
2021.0,5,981061.8500000001
2020.0,6,946498.2100000001
2021.0,12,943671.2999999999
2017.0,1,907276.27
2020.0,9,879516.77
2023.0,11,795513.89
2021.0,1,738235.59
2019.0,8,578762.6399999999
2022.0,7,556158.1599999999
2015.0,11,553820.33
2020.0,2,551011.39
2025.0,2,535454.95
2021.0,11,501431.85000000003
2019.0,4,489104.20999999996
2018.0,9,458761.39
