2019.0,12,4085018.29
2025.0,7,3585318.66
2023.0,10,3432561.9799999995
2024.0,1,3413511.46
2024.0,3,3212665.9
2016.0,1,3211313.8899999997
2017.0,6,3149596.4800000004
2021.0,2,3018979.2199999997
2018.0,1,2913346.1499999994
2016.0,6,2894922.76
2015.0,12,2739247.79
2017.0,7,2735968.0500000003
2020.0,3,2628312.88
2023.0,0,2623013.9999999995
2019.0,11,2607730.8899999997
2021.0,0,2600588.4
2015.0,10,2577394.95
2023.0,8,2572657.37
2023.0,1,2561868.0799999996
2016.0,4,2558191.33
2018.0,2,2520578.74
2016.0,7,2513627.8800000004
2016.0,12,2478082.3
2024.0,6,2472770.55
2022.0,2,2469566.4
2023.0,3,2463248.1500000004
2020.0,10,2460303.1
2022.0,0,2438797.4299999997
2020.0,4,2402838.12
2017.0,5,2385097.91
2024.0,5,2381495.7600000002
2024.0,12,2376633.22
2019.0,3,2350724.07
2022.0,8,2343880.55
2016.0,10,2341858.1
2022.0,4,2341190.6799999997
2017.0,9,2337687.27
2020.0,5,2333991.89
2025.0,9,2277387.27
2018.0,10,2267514.5300000003
2025.0,12,2245248.6
2015.0,8,2244278.77
2016.0,0,2201056.43
2015.0,1,2169887.49
2019.0,9,2163335.66
2018.0,0,2153955.1100000003
2019.0,7,2148968.42
2015.0,6,2129913.13
2019.0,6,2073713.7199999997
2022.0,11,2048251.51
2015.0,7,1984939.22
2018.0,6,1959921.7600000002
2016.0,5,1937169.6800000002
2018.0,3,1932147.8900000001
2020.0,12,1928994.5599999998
2015.0,5,1914649.2899999996
2022.0,1,1909042.92
2022.0,5,1893378.0
2019.0,1,1889506.96
2020.0,0,1854974.2400000002
2023.0,4,1848921.24
2021.0,4,1845035.4099999997
2023.0,9,1834319.6099999999
2021.0,8,1829428.1600000001
2024.0,0,1815324.5900000003
2018.0,12,1787880.74
2015.0,0,1762314.22
2025.0,4,1748804.1400000001
2015.0,9,1745111.62
2025.0,8,1713293.5
2019.0,10,1701398.0299999998
2024.0,10,1697359.3699999996
2021.0,9,1687486.8699999999
2019.0,2,1678229.27
2023.0,12,1663463.1500000001
2022.0,10,1655235.52
2022.0,6,1637279.48
2020.0,6,1627455.0599999998
2022.0,12,1614105.49
2017.0,10,1603828.75
2025.0,5,1597476.61
2020.0,1,1597391.02
2025.0,0,1578652.22
2019.0,0,1564357.8599999999
2025.0,10,1524423.33
2025.0,6,1522006.8
2021.0,10,1486782.1700000002
2020.0,7,1482203.7999999998
2016.0,8,1476406.19
2021.0,6,1449860.72
2022.0,9,1433811.75
2024.0,9,1427628.01
2023.0,6,1403221.86
2018.0,5,1388465.6700000002
2016.0,3,1371707.25
2021.0,7,1361264.31
2021.0,1,1331393.84
2025.0,1,1329001.8599999999
2015.0,4,1315749.15
2023.0,5,1304915.04
2017.0,12,1299750.35
2017.0,11,1294905.12
2016.0,9,1290367.0
2025.0,3,1287703.61
2017.0,8,1284429.4500000002
2017.0,4,1274110.9300000002
2024.0,2,1259876.98
2017.0,3,1250261.56
2024.0,8,1230409.0999999999
2021.0,3,1196866.3800000001
2022.0,3,1191625.16
2023.0,2,1186757.76
2015.0,3,1183256.32
2021.0,5,1105952.68
2017.0,0,1058146.1700000002
2015.0,2,1049886.85
2018.0,4,1044129.02
2020.0,11,1040692.93
2023.0,7,1038670.5900000001
2018.0,11,1031060.8499999999
2019.0,8,1012651.55
2024.0,7,979037.9300000002
2015.0,11,967252.0900000001
2016.0,2,959486.2
2018.0,8,856315.6799999999
2024.0,11,855327.71
2019.0,5,840655.48
2025.0,11,839193.44
2019.0,4,834278.36
2024.0,4,788870.61
2017.0,2,787107.2200000001
2020.0,8,758917.23
2021.0,11,695832.56
2021.0,12,663376.12
2016.0,11,610958.31
2018.0,7,607622.74
2023.0,11,496980.02
2017.0,1,457141.82999999996
2020.0,2,414654.14
2018.0,9,396483.69
2020.0,9,252689.66
2022.0,7,229200.77
2025.0,2,163748.95
