2019.0,12,1746954.3099999998
2018.0,1,1452500.88
2023.0,10,1366397.4999999998
2021.0,2,1352877.3
2020.0,10,1344838.15
2023.0,8,1332665.4
2025.0,7,1247185.0799999998
2018.0,10,1245510.1199999999
2016.0,4,1231656.71
2020.0,3,1220774.48
2024.0,3,1216943.1
2016.0,7,1183382.67
2019.0,9,1178950.0699999998
2016.0,6,1171630.3499999999
2023.0,1,1135368.7000000002
2024.0,5,1127174.78
2020.0,4,1120206.9000000001
2017.0,6,1115637.79
2015.0,9,1111224.69
2017.0,7,1108038.04
2015.0,1,1105651.37
2015.0,10,1085850.6199999999
2019.0,10,1067437.6099999999
2016.0,12,1066804.8599999999
2022.0,8,1054705.6199999999
2016.0,0,1027349.4700000001
2019.0,7,1022870.9500000001
2021.0,0,1009837.72
2018.0,2,1006382.1
2024.0,2,1005390.4500000001
2016.0,1,999622.66
2016.0,10,999356.61
2024.0,0,991168.29
2019.0,6,983737.7400000001
2015.0,12,981833.56
2019.0,0,978631.9199999999
2025.0,9,978220.5900000001
2018.0,12,974691.3599999999
2025.0,12,940195.45
2022.0,0,935312.4199999999
2022.0,5,934199.1500000001
2022.0,9,928665.4299999999
2025.0,5,926551.6000000001
2020.0,5,914933.79
2022.0,2,906936.63
2022.0,4,904298.6799999999
2023.0,0,900755.5700000001
2025.0,1,891740.62
2018.0,4,879445.9499999998
2023.0,9,876999.3400000001
2024.0,1,862415.3500000001
2015.0,6,858946.58
2016.0,9,857156.4099999999
2015.0,7,854909.93
2017.0,5,840435.3800000001
2023.0,3,817905.2799999999
2015.0,8,815553.26
2020.0,7,813108.81
2018.0,0,803892.82
2021.0,10,788626.58
2018.0,6,774495.76
2018.0,5,774248.04
2023.0,12,771969.46
2019.0,3,744559.48
2019.0,2,737821.96
2024.0,6,736827.8000000002
2025.0,3,728702.5499999999
2024.0,12,726082.0
2022.0,10,707003.5
2022.0,11,698771.4
2019.0,1,695571.02
2022.0,12,694132.88
2017.0,9,675253.2300000001
2024.0,10,667733.45
2025.0,10,665399.18
2023.0,6,659986.83
2020.0,1,659410.99
2020.0,12,657736.59
2017.0,10,657043.92
2023.0,7,655460.5700000001
2017.0,4,651664.75
2022.0,1,641609.42
2017.0,11,629311.45
2020.0,0,625165.77
2016.0,8,615489.21
2024.0,9,605906.77
2024.0,7,601231.48
2021.0,9,596980.2100000001
2025.0,0,595023.56
2016.0,3,592030.77
2022.0,6,590914.25
2020.0,6,587509.0900000001
2018.0,3,587364.0800000001
2017.0,3,585435.9900000001
2021.0,6,570805.6900000001
2021.0,7,564956.72
2017.0,12,558059.5700000001
2025.0,4,554304.98
2021.0,8,549234.16
2024.0,11,547520.01
2025.0,6,546852.8899999999
2015.0,2,543492.59
2021.0,5,543102.34
2015.0,5,540081.88
2020.0,2,521343.54
2017.0,8,516159.55
2023.0,2,512290.20999999996
2019.0,4,510140.73
2015.0,3,508595.67
2023.0,5,504109.13999999996
2019.0,11,500945.97
2017.0,0,499937.64
2023.0,4,486169.79999999993
2021.0,3,482163.87
2025.0,8,476464.73000000004
2016.0,11,468570.68999999994
2015.0,4,464356.68999999994
2019.0,5,450710.04000000004
2024.0,8,441263.29
2020.0,8,436201.18
2017.0,1,431350.41000000003
2023.0,11,406845.93000000005
2020.0,9,387384.43
2017.0,2,385799.9
2018.0,7,375777.58999999997
2024.0,4,373882.9
2022.0,3,366283.23
2015.0,0,360792.80999999994
2021.0,12,357673.02
2019.0,8,355154.14
2021.0,4,355001.37
2020.0,11,350902.06
2025.0,2,338490.65
2016.0,5,334317.2
2016.0,2,318666.1
2022.0,7,308252.13
2018.0,8,295715.68
2025.0,11,294661.85
2021.0,11,293010.64
2015.0,11,264904.17
2021.0,1,238388.73
2018.0,11,173699.86
2018.0,9,124092.28
