12,2019.0,2411136.52,3540783.31,1746954.3099999998
0,2021.0,2262173.21,2411031.03,1009837.72
9,2019.0,2115057.38,1463271.15,1178950.0699999998
4,2016.0,2101415.61,2281148.87,1231656.71
6,2016.0,2059625.6800000002,2522375.13,1171630.3499999999
10,2018.0,2023917.38,2013478.3699999996,1245510.1199999999
8,2022.0,1971223.39,2206890.83,1054705.6199999999
7,2025.0,1937611.3,2487694.7,1247185.0799999998
0,2019.0,1813767.76,1442583.01,978631.9199999999
10,2020.0,1802312.6199999996,3095527.8399999994,1344838.15
1,2024.0,1779138.3900000001,2309764.2199999997,862415.3500000001
2,2021.0,1761319.3699999999,2325720.9,1352877.3
3,2020.0,1752720.88,2615923.62,1220774.48
8,2023.0,1703746.0199999998,2679558.3899999997,1332665.4
5,2024.0,1694032.95,1057447.18,1127174.78
7,2017.0,1688388.37,2444090.6000000006,1108038.04
1,2023.0,1650242.75,1734047.94,1135368.7000000002
12,2016.0,1615623.76,1845398.3900000001,1066804.8599999999
8,2015.0,1611404.49,1808307.76,815553.26
6,2024.0,1608211.73,1696126.5299999998,736827.8000000002
0,2023.0,1600785.41,2831075.84,900755.5700000001
2,2018.0,1596027.1300000001,1936395.5,1006382.1
10,2016.0,1587988.2599999998,2209039.16,999356.61
9,2015.0,1583437.9300000002,1514138.22,1111224.69
7,2016.0,1583028.6800000002,2317541.8400000003,1183382.67
10,2023.0,1581731.33,2620205.4599999995,1366397.4999999998
1,2025.0,1547140.3,1794930.4399999997,891740.62
4,2022.0,1537086.32,3118532.14,904298.6799999999
4,2020.0,1523824.2899999998,2367294.03,1120206.9000000001
1,2018.0,1500870.48,3270031.87,1452500.88
6,2015.0,1486500.8499999999,1317892.55,858946.58
12,2015.0,1477503.7399999998,1878688.53,981833.56
9,2023.0,1423008.8,1074255.19,876999.3400000001
0,2016.0,1406771.6500000001,2161729.94,1027349.4700000001
6,2019.0,1400090.44,2060985.6400000001,983737.7400000001
2,2024.0,1396698.0999999999,1614169.5099999998,1005390.4500000001
7,2015.0,1388671.12,2154386.44,854909.93
12,2018.0,1364965.1300000001,2180515.17,974691.3599999999
5,2017.0,1348512.35,1832850.45,840435.3800000001
7,2020.0,1346401.31,1680503.4900000002,813108.81
0,2024.0,1339825.75,1150864.34,991168.29
1,2016.0,1336581.17,2122547.16,999622.66
0,2022.0,1333495.7899999998,2050173.13,935312.4199999999
6,2017.0,1322528.92,2240062.79,1115637.79
12,2025.0,1267630.59,1433485.81,940195.45
5,2018.0,1260890.3299999998,953288.24,774248.04
9,2025.0,1251001.06,1699444.52,978220.5900000001
11,2019.0,1250777.4100000001,1783656.58,500945.97
3,2024.0,1227491.3,2301876.62,1216943.1
0,2020.0,1220819.2299999997,1752057.8,625165.77
12,2020.0,1219335.65,1255317.05,657736.59
3,2019.0,1211909.39,1671244.28,744559.48
4,2021.0,1201509.0,1506204.13,355001.37
9,2021.0,1172260.31,1179290.5,596980.2100000001
0,2025.0,1163505.08,1758384.75,595023.56
11,2017.0,1138518.04,747827.08,629311.45
12,2024.0,1135318.2800000003,1939837.71,726082.0
5,2025.0,1130870.57,1739575.9800000002,926551.6000000001
10,2022.0,1128203.7100000002,1588892.72,707003.5
1,2015.0,1118031.27,1282046.7,1105651.37
5,2016.0,1115436.0899999999,1129733.06,334317.2
2,2022.0,1112029.42,2618294.05,906936.63
8,2016.0,1108598.14,698290.7899999999,615489.21
5,2019.0,1102811.33,1039497.74,450710.04000000004
4,2025.0,1100641.29,1524456.81,554304.98
8,2024.0,1089811.65,1130409.71,441263.29
1,2020.0,1083929.77,2269725.36,659410.99
10,2015.0,1082899.9099999997,1850298.12,1085850.6199999999
11,2022.0,1079393.68,1160868.52,698771.4
8,2021.0,1077988.91,1084873.64,549234.16
10,2019.0,1075949.36,1817843.3,1067437.6099999999
3,2017.0,1046028.71,1119741.3199999998,585435.9900000001
6,2018.0,1033623.6299999999,1688540.3900000001,774495.76
10,2021.0,1018705.4700000001,1039552.6299999999,788626.58
2,2019.0,1009382.0200000001,1252599.3499999999,737821.96
6,2020.0,995986.15,1206934.61,587509.0900000001
7,2023.0,984889.2600000001,1615131.2899999998,655460.5700000001
5,2015.0,982334.87,1138062.4,540081.88
4,2018.0,980248.1799999999,1411404.6099999999,879445.9499999998
9,2022.0,974607.5099999999,1738579.0699999998,928665.4299999999
3,2018.0,974167.4400000001,1316494.56,587364.0800000001
4,2024.0,968869.1100000001,1837583.17,373882.9
7,2019.0,966246.43,2067673.4700000002,1022870.9500000001
3,2025.0,964734.5000000001,1609893.8199999998,728702.5499999999
1,2022.0,937984.04,1215538.96,641609.42
7,2024.0,928168.8300000001,1027411.2,601231.48
0,2018.0,926791.12,1044513.0499999999,803892.82
5,2020.0,923203.46,1481314.9700000002,914933.79
5,2022.0,914061.47,1125745.6500000001,934199.1500000001
9,2016.0,909097.73,1859041.19,857156.4099999999
9,2024.0,904962.5000000001,1682942.2000000002,605906.77
6,2025.0,896023.25,1704960.3099999998,546852.8899999999
8,2025.0,857307.2100000001,1315597.27,476464.73000000004
12,2022.0,856056.67,1303485.79,694132.88
6,2023.0,843628.06,1079845.79,659986.83
3,2016.0,842733.98,2067911.6300000001,592030.77
10,2024.0,834551.77,783826.1699999999,667733.45
6,2022.0,810596.71,1458741.0199999998,590914.25
4,2017.0,809884.9799999999,798421.54,651664.75
3,2015.0,807423.89,840316.5,508595.67
10,2025.0,802394.8799999999,956961.0,665399.18
3,2021.0,801569.18,1039281.8600000001,482163.87
0,2017.0,790687.98,1039043.7899999999,499937.64
5,2021.0,788691.57,701862.3300000001,543102.34
4,2015.0,772879.68,691630.3899999999,464356.68999999994
1,2019.0,767659.61,1031095.2799999999,695571.02
6,2021.0,739374.0700000001,1427258.02,570805.6900000001
3,2023.0,680093.37,1806532.8199999998,817905.2799999999
11,2018.0,676214.9,475810.74,173699.86
11,2025.0,665512.5700000001,793327.9199999999,294661.85
2,2015.0,643966.3500000001,623170.5,543492.59
2,2016.0,641070.6000000001,834769.07,318666.1
12,2017.0,631978.48,1699489.55,558059.5700000001
9,2017.0,631690.59,1302768.24,675253.2300000001
10,2017.0,630972.39,1065902.68,657043.92
3,2022.0,627523.87,1073923.82,366283.23
7,2021.0,625942.75,885369.5499999999,564956.72
2,2017.0,608006.6799999999,925729.25,385799.9
11,2024.0,598927.21,1538187.01,547520.01
12,2023.0,592057.58,1352067.01,771969.46
4,2023.0,587939.74,863966.3200000001,486169.79999999993
1,2021.0,587628.29,931563.54,238388.73
8,2018.0,584932.3,538459.3799999999,295715.68
8,2017.0,565766.27,1011558.6800000002,516159.55
2,2023.0,536380.2999999999,967563.3099999999,512290.20999999996
11,2020.0,530806.18,1307640.89,350902.06
11,2016.0,479646.54,909841.08,468570.68999999994
5,2023.0,463827.3,963244.9199999999,504109.13999999996
0,2015.0,457559.13000000006,1039641.91,360792.80999999994
12,2021.0,441920.63000000006,724628.22,357673.02
7,2018.0,415859.07,396569.46,375777.58999999997
1,2017.0,406486.49,899455.7899999999,431350.41000000003
2,2020.0,385712.31,556626.04,521343.54
7,2022.0,379437.44999999995,69943.38,308252.13
8,2019.0,359755.29,660447.59,355154.14
11,2021.0,351834.52,402953.94999999995,293010.64
11,2015.0,331207.07,466046.62,264904.17
2,2025.0,316649.87,685985.26,338490.65
9,2020.0,274795.65,402004.86,387384.43
8,2020.0,273392.94,918212.57,436201.18
11,2023.0,202671.68,568659.98,406845.93000000005
4,2019.0,168443.36,625808.63,510140.73
9,2018.0,129095.70000000001,673595.61,124092.28
