2015.0,3,5.0
2015.0,6,9.0
2015.0,10,8.0
2015.0,9,10.0
2015.0,12,10.0
2015.0,1,9.0
2015.0,0,5.0
2015.0,7,8.0
2015.0,8,10.0
2015.0,11,3.0
2015.0,5,7.0
2015.0,2,4.0
2015.0,4,5.0
2016.0,9,7.0
2016.0,1,10.0
2016.0,0,10.0
2016.0,10,9.0
2016.0,12,11.0
2016.0,6,14.0
2016.0,7,12.0
2016.0,8,6.0
2016.0,3,7.0
2016.0,5,6.0
2016.0,11,4.0
2016.0,2,4.0
2016.0,4,11.0
2017.0,4,5.0
2017.0,0,5.0
2017.0,1,3.0
2017.0,3,7.0
2017.0,2,4.0
2017.0,9,7.0
2017.0,5,9.0
2017.0,7,10.0
2017.0,8,6.0
2017.0,10,6.0
2017.0,12,7.0
2017.0,6,11.0
2017.0,11,5.0
2018.0,12,8.0
2018.0,9,2.0
2018.0,8,4.0
2018.0,10,12.0
2018.0,7,3.0
2018.0,6,7.0
2018.0,4,7.0
2018.0,11,4.0
2018.0,3,6.0
2018.0,2,9.0
2018.0,1,13.0
2018.0,0,7.0
2018.0,5,6.0
2019.0,8,3.0
2019.0,10,10.0
2019.0,7,9.0
2019.0,6,10.0
2019.0,2,6.0
2019.0,3,9.0
2019.0,5,5.0
2019.0,1,6.0
2019.0,9,10.0
2019.0,0,8.0
2019.0,4,3.0
2019.0,12,17.0
2019.0,11,9.0
2020.0,12,8.0
2020.0,11,4.0
2020.0,10,12.0
2020.0,8,4.0
2020.0,7,8.0
2020.0,6,7.0
2020.0,3,14.0
2020.0,4,10.0
2020.0,9,3.0
2020.0,2,3.0
2020.0,1,8.0
2020.0,0,8.0
2020.0,5,8.0
2021.0,11,2.0
2021.0,10,7.0
2021.0,9,8.0
2021.0,8,7.0
2021.0,7,6.0
2021.0,6,6.0
2021.0,5,5.0
2021.0,4,6.0
2021.0,3,5.0
2021.0,2,11.0
2021.0,1,4.0
2021.0,12,3.0
2021.0,0,12.0
2022.0,12,6.0
2022.0,10,9.0
2022.0,9,8.0
2022.0,8,11.0
2022.0,7,2.0
2022.0,6,6.0
2022.0,5,8.0
2022.0,4,11.0
2022.0,3,5.0
2022.0,2,10.0
2022.0,11,7.0
2022.0,1,6.0
2022.0,0,10.0
2023.0,12,7.0
2023.0,11,3.0
2023.0,10,13.0
2023.0,9,7.0
2023.0,8,11.0
2023.0,7,6.0
2023.0,6,5.0
2023.0,5,5.0
2023.0,4,5.0
2023.0,3,8.0
2023.0,2,5.0
2023.0,1,10.0
2023.0,0,10.0
2024.0,8,6.0
2024.0,7,6.0
2024.0,6,10.0
2024.0,5,10.0
2024.0,4,7.0
2024.0,3,10.0
2024.0,2,9.0
2024.0,1,11.0
2024.0,9,6.0
2024.0,0,9.0
2024.0,12,10.0
2024.0,11,5.0
2024.0,10,6.0
2025.0,11,4.0
2025.0,10,6.0
2025.0,9,10.0
2025.0,8,5.0
2025.0,7,13.0
2025.0,6,6.0
2025.0,5,8.0
2025.0,4,7.0
2025.0,3,6.0
2025.0,2,2.0
2025.0,1,8.0
2025.0,12,8.0
2025.0,0,7.0
