22067.0,.,962490.06,.,.,.,1561336.25,.
22097.0,.,1410977.03,.,.,.,2453055.32,.
22128.0,.,996937.93,.,.,.,2208013.62,.
22159.0,.,734139.45,.,.,.,1519418.49,.
22189.0,.,1156969.64,.,.,.,1234479.46,.
22220.0,.,1994253.5,.,.,.,2798910.08,.
22250.0,.,1316218.1,.,.,.,1507824.96,.
22281.0,.,1423239.0,.,.,.,3646818.3,.
22312.0,.,2004528.15,.,.,.,3507572.92,.
22340.0,.,1251154.54,.,.,.,2262260.04,.
22371.0,.,824612.95,.,.,.,1920480.71,.
22401.0,.,832519.73,.,.,.,709092.68,.
22432.0,.,1132402.81,.,.,.,2914846.7,.
22462.0,.,1133701.79,.,.,.,2185528.18,.
22493.0,.,854887.84,.,.,.,2404533.78,.
22524.0,569802.7726199237,898791.38,.,.,.,1625698.09,.
22554.0,1391132.2392914456,1464837.78,.,.,.,2343145.45,.
22585.0,2056896.0440795186,1725997.24,.,.,.,3461825.29,.
22615.0,1147468.2842324516,1285076.01,.,.,.,1810158.46,.
22646.0,458752.2059917329,871135.09,.,.,.,1196683.93,.
22677.0,2263079.852804913,2137013.39,.,.,.,3566542.31,.
22705.0,1687381.0772874886,1346915.63,.,.,.,2993426.81,.
22736.0,765438.6299805427,1156674.99,.,.,.,2492930.11,.
22766.0,1117226.241896243,539683.15,.,.,.,1826413.63,.
22797.0,644624.8956063716,1128293.67,.,.,.,2455110.92,.
22827.0,1010569.5908563067,1014904.39,.,.,.,1710996.39,.
22858.0,650402.5740879588,985185.49,.,.,.,1727949.28,.
22889.0,1186454.3459490882,1441620.91,.,.,.,2027955.5,.
22919.0,2096466.827142138,2171397.38,.,.,.,3682137.35,.
22950.0,2239130.6666738987,2132861.89,.,.,.,4286268.75,.
22980.0,1490981.5716440866,1511119.34,.,.,.,2098233.47,.
23011.0,1550880.6814516068,1822010.43,.,.,.,2876062.32,.
23042.0,2637233.3881564387,1833503.04,.,.,.,4293244.03,.
23070.0,558214.5274141701,395670.56,.,.,.,824137.03,.
23101.0,937490.5642610313,964736.99,.,.,.,1692542.59,.
23131.0,717245.9177308835,1221397.27,.,.,.,1533649.49,.
23162.0,1094974.5119335656,1194462.4,.,.,.,2378080.01,.
23192.0,1154252.4156043879,875552.02,.,.,.,1776111.22,.
23223.0,1641118.2135689468,1736197.33,.,.,.,3618933.99,.
23254.0,1539156.3577450088,1232146.69,.,.,.,2943690.36,.
23284.0,970224.9515647285,810708.91,.,.,.,1327080.74,.
23315.0,1180183.6028432888,1116915.47,.,.,.,1354982.65,.
23345.0,1432723.5088352389,1233653.79,.,.,.,1418075.36,.
23376.0,1593205.8743817455,1477571.47,.,.,.,3237261.76,.
23407.0,791451.9607162017,842533.77,.,.,.,2156791.22,.
23436.0,853478.493218468,1398541.14,.,.,.,2684069.99,.
23467.0,1549587.1521023838,2181115.52,.,.,.,3703603.81,.
23497.0,1226983.5544359882,1194244.56,.,.,.,2502391.85,.
23528.0,1298535.5533908564,1449878.59,.,.,.,2670562.99,.
23558.0,1525272.62716022,782349.65,.,.,.,2395125.77,.
23589.0,1458438.3397516948,932593.56,.,.,.,3185120.75,.
23620.0,258463.12380424235,529334.59,.,.,.,564374.89,.
23650.0,1238332.5244490379,.,1238332.5244490379,503503.2488056704,1973161.8000924054,2272167.5967770256,2272167.5967770256
23681.0,1579614.7782327817,.,1579614.7782327817,774415.936701641,2384813.6197639224,3099473.7651880803,3099473.7651880803
23711.0,1028786.7473592905,.,1028786.7473592905,155806.82118872323,1901766.6735298578,1831076.37381886,1831076.37381886
23742.0,1158885.6239373423,.,1158885.6239373423,175848.8254680087,2141922.4224066758,2860242.1229605144,2860242.1229605144
23773.0,1299860.598120508,.,1299860.598120508,243654.15392969575,2356067.04231132,3500612.02509148,3500612.02509148
23801.0,930039.4141461495,.,930039.4141461495,-195470.72173680767,2055549.5500291067,2309093.602086204,2309093.602086204
23832.0,1308174.9899677115,.,1308174.9899677115,111431.44301025844,2504918.5369251645,2569061.8995537153,2569061.8995537153
23862.0,856489.9645953495,.,856489.9645953495,-404101.1507171459,2117081.079907845,1758119.1131754648,1758119.1131754648
23893.0,1203629.2894541784,.,1203629.2894541784,-117911.6658893596,2525170.2447977164,2545817.8985613636,2545817.8985613636
23923.0,651509.4389225428,.,651509.4389225428,-729094.0002369174,2032112.8780820032,2252573.6352289957,2252573.6352289957
23954.0,766256.3782908925,.,766256.3782908925,-670508.5684454899,2203021.325027275,2775909.345070133,2775909.345070133
23985.0,800050.1900800578,.,800050.1900800578,-690796.7201523316,2290897.100312447,1881824.9125019787,1881824.9125019787
24015.0,1042476.4063998285,.,1042476.4063998285,-684016.4014276454,2768969.2142273025,2324733.19641399,2324733.19641399
24046.0,1362284.8505319608,.,1362284.8505319608,-468696.94424707844,3193266.6453110003,3152039.3648250448,3152039.3648250448
24076.0,936875.9042339157,.,936875.9042339157,-994598.8810707668,2868350.689538598,1883641.9734558244,1883641.9734558244
