2019.0,12,2411136.52
2021.0,0,2262173.21
2019.0,9,2115057.38
2016.0,4,2101415.61
2016.0,6,2059625.6800000002
2018.0,10,2023917.38
2022.0,8,1971223.39
2025.0,7,1937611.3
2019.0,0,1813767.76
2020.0,10,1802312.6199999996
2024.0,1,1779138.3900000001
2021.0,2,1761319.3699999999
2020.0,3,1752720.88
2023.0,8,1703746.0199999998
2024.0,5,1694032.95
2017.0,7,1688388.37
2023.0,1,1650242.75
2016.0,12,1615623.76
2015.0,8,1611404.49
2024.0,6,1608211.73
2023.0,0,1600785.41
2018.0,2,1596027.1300000001
2016.0,10,1587988.2599999998
2015.0,9,1583437.9300000002
2016.0,7,1583028.6800000002
2023.0,10,1581731.33
2025.0,1,1547140.3
2022.0,4,1537086.32
2020.0,4,1523824.2899999998
2018.0,1,1500870.48
2015.0,6,1486500.8499999999
2015.0,12,1477503.7399999998
2023.0,9,1423008.8
2016.0,0,1406771.6500000001
2019.0,6,1400090.44
2024.0,2,1396698.0999999999
2015.0,7,1388671.12
2018.0,12,1364965.1300000001
2017.0,5,1348512.35
2020.0,7,1346401.31
2024.0,0,1339825.75
2016.0,1,1336581.17
2022.0,0,1333495.7899999998
2017.0,6,1322528.92
2025.0,12,1267630.59
2018.0,5,1260890.3299999998
2025.0,9,1251001.06
2019.0,11,1250777.4100000001
2024.0,3,1227491.3
2020.0,0,1220819.2299999997
2020.0,12,1219335.65
2019.0,3,1211909.39
2021.0,4,1201509.0
2021.0,9,1172260.31
2025.0,0,1163505.08
2017.0,11,1138518.04
2024.0,12,1135318.2800000003
2025.0,5,1130870.57
2022.0,10,1128203.7100000002
2015.0,1,1118031.27
2016.0,5,1115436.0899999999
2022.0,2,1112029.42
2016.0,8,1108598.14
2019.0,5,1102811.33
2025.0,4,1100641.29
2024.0,8,1089811.65
2020.0,1,1083929.77
2015.0,10,1082899.9099999997
2022.0,11,1079393.68
2021.0,8,1077988.91
2019.0,10,1075949.36
2017.0,3,1046028.71
2018.0,6,1033623.6299999999
2021.0,10,1018705.4700000001
2019.0,2,1009382.0200000001
2020.0,6,995986.15
2023.0,7,984889.2600000001
2015.0,5,982334.87
2018.0,4,980248.1799999999
2022.0,9,974607.5099999999
2018.0,3,974167.4400000001
2024.0,4,968869.1100000001
2019.0,7,966246.43
2025.0,3,964734.5000000001
2022.0,1,937984.04
2024.0,7,928168.8300000001
2018.0,0,926791.12
2020.0,5,923203.46
2022.0,5,914061.47
2016.0,9,909097.73
2024.0,9,904962.5000000001
2025.0,6,896023.25
2025.0,8,857307.2100000001
2022.0,12,856056.67
2023.0,6,843628.06
2016.0,3,842733.98
2024.0,10,834551.77
2022.0,6,810596.71
2017.0,4,809884.9799999999
2015.0,3,807423.89
2025.0,10,802394.8799999999
2021.0,3,801569.18
2017.0,0,790687.98
2021.0,5,788691.57
2015.0,4,772879.68
2019.0,1,767659.61
2021.0,6,739374.0700000001
2023.0,3,680093.37
2018.0,11,676214.9
2025.0,11,665512.5700000001
2015.0,2,643966.3500000001
2016.0,2,641070.6000000001
2017.0,12,631978.48
2017.0,9,631690.59
2017.0,10,630972.39
2022.0,3,627523.87
2021.0,7,625942.75
2017.0,2,608006.6799999999
2024.0,11,598927.21
2023.0,12,592057.58
2023.0,4,587939.74
2021.0,1,587628.29
2018.0,8,584932.3
2017.0,8,565766.27
2023.0,2,536380.2999999999
2020.0,11,530806.18
2016.0,11,479646.54
2023.0,5,463827.3
2015.0,0,457559.13000000006
2021.0,12,441920.63000000006
2018.0,7,415859.07
2017.0,1,406486.49
2020.0,2,385712.31
2022.0,7,379437.44999999995
2019.0,8,359755.29
2021.0,11,351834.52
2015.0,11,331207.07
2025.0,2,316649.87
2020.0,9,274795.65
2020.0,8,273392.94
2023.0,11,202671.68
2019.0,4,168443.36
2018.0,9,129095.70000000001
