22067.0,.,618802.54,.,.,.,1561336.25,.
22097.0,.,909497.06,.,.,.,2453055.32,.
22128.0,.,959853.75,.,.,.,2208013.62,.
22159.0,.,852182.34,.,.,.,1519418.49,.
22189.0,.,873711.35,.,.,.,1234479.46,.
22220.0,.,1222104.2,.,.,.,2798910.08,.
22250.0,.,541035.2,.,.,.,1507824.96,.
22281.0,.,1268789.01,.,.,.,3646818.3,.
22312.0,.,791654.6,.,.,.,3507572.92,.
22340.0,.,1104302.13,.,.,.,2262260.04,.
22371.0,.,540888.51,.,.,.,1920480.71,.
22401.0,.,444867.84,.,.,.,709092.68,.
22432.0,1010076.8788947356,996889.21,.,.,.,2914846.7,.
22462.0,832160.0103747835,885256.17,.,.,.,2185528.18,.
22493.0,1016664.0211608082,435988.98,.,.,.,2404533.78,.
22524.0,882905.7675346725,410126.46,.,.,.,1625698.09,.
22554.0,1194205.7741784963,841939.15,.,.,.,2343145.45,.
22585.0,1413740.482184607,1083972.96,.,.,.,3461825.29,.
22615.0,628434.1117248643,577413.82,.,.,.,1810158.46,.
22646.0,560501.3822059042,432257.5,.,.,.,1196683.93,.
22677.0,808701.5382687631,1617088.32,.,.,.,3566542.31,.
22705.0,1315668.6507044015,934677.56,.,.,.,2993426.81,.
22736.0,706372.8330325173,844324.26,.,.,.,2492930.11,.
22766.0,767864.2498500219,692302.81,.,.,.,1826413.63,.
22797.0,872489.8019474278,760572.94,.,.,.,2455110.92,.
22827.0,713849.1274150119,803069.32,.,.,.,1710996.39,.
22858.0,614737.8591757054,874609.29,.,.,.,1727949.28,.
22889.0,831192.3580201562,1090088.13,.,.,.,2027955.5,.
22919.0,1456107.87734198,1449391.9,.,.,.,3682137.35,.
22950.0,1534891.2179994164,1296014.73,.,.,.,4286268.75,.
22980.0,693581.5003134874,920753.18,.,.,.,2098233.47,.
23011.0,1000407.5323973699,788353.76,.,.,.,2876062.32,.
23042.0,1306031.233747228,1677522.71,.,.,.,4293244.03,.
23070.0,553185.6842199316,426766.22,.,.,.,824137.03,.
23101.0,524015.8626481308,631159.72,.,.,.,1692542.59,.
23131.0,656381.4914068772,1055872.15,.,.,.,1533649.49,.
23162.0,810452.8351462955,1035247.2,.,.,.,2378080.01,.
23192.0,764376.2958726716,682806.77,.,.,.,1776111.22,.
23223.0,1253729.1535236964,1369166.66,.,.,.,3618933.99,.
23254.0,1187910.6247840042,818887.97,.,.,.,2943690.36,.
23284.0,772918.9662907888,559052.38,.,.,.,1327080.74,.
23315.0,602628.804871458,775721.99,.,.,.,1354982.65,.
23345.0,577684.3051686236,502129.3,.,.,.,1418075.36,.
23376.0,1029471.8231997949,864278.69,.,.,.,3237261.76,.
23407.0,820429.6257650759,552161.16,.,.,.,2156791.22,.
23436.0,1045935.047371798,1014294.92,.,.,.,2684069.99,.
23467.0,1143448.4591759965,1441009.07,.,.,.,3703603.81,.
23497.0,1078382.5226530163,1047006.02,.,.,.,2502391.85,.
23528.0,974883.0712414143,1370798.02,.,.,.,2670562.99,.
23558.0,914336.630700958,522612.77,.,.,.,2395125.77,.
23589.0,1169341.746533117,1199260.55,.,.,.,3185120.75,.
23620.0,368966.083516003,406730.77,.,.,.,564374.89,.
23650.0,970129.9257378735,.,970129.9257378735,413661.08927862206,1526598.762197125,2272167.5967770256,2272167.5967770256
23681.0,1168435.5917353537,.,1168435.5917353537,611966.7552761022,1724904.428194605,3099473.7651880803,3099473.7651880803
23711.0,670227.2258739388,.,670227.2258739388,113758.38941468729,1226696.06233319,1831076.37381886,1831076.37381886
23742.0,861782.4669348996,.,861782.4669348996,305313.6304756481,1418251.303394151,2860242.1229605144,2860242.1229605144
23773.0,1113575.7646053713,.,1113575.7646053713,557106.9281461198,1670044.6010646226,3500612.02509148,3500612.02509148
23801.0,926293.374633278,.,926293.374633278,369824.53817402653,1482762.2110925294,2309093.602086204,2309093.602086204
23832.0,921209.6362384587,.,921209.6362384587,364740.7997792072,1477678.4726977102,2569061.8995537153,2569061.8995537153
23862.0,852077.9187231276,.,852077.9187231276,295609.0822638761,1408546.755182379,1758119.1131754648,1758119.1131754648
23893.0,1079506.9068890382,.,1079506.9068890382,523038.0704297867,1635975.7433482895,2545817.8985613636,2545817.8985613636
23923.0,733931.4796136526,.,733931.4796136526,177462.6431544011,1290400.316072904,2252573.6352289957,2252573.6352289957
23954.0,1061677.862014,.,1061677.862014,505209.0255547486,1618146.6984732514,2775909.345070133,2775909.345070133
23985.0,763235.4197859922,.,763235.4197859922,206766.58332674077,1319704.2562452436,1881824.9125019787,1881824.9125019787
24015.0,985325.6490117933,.,985325.6490117933,394768.7663002645,1575882.531723322,2324733.19641399,2324733.19641399
24046.0,1183631.3150092734,.,1183631.3150092734,593074.4322977446,1774188.1977208022,3152039.3648250448,3152039.3648250448
24076.0,685422.9491478585,.,685422.9491478585,94866.06643632975,1275979.8318593872,1883641.9734558244,1883641.9734558244
